resource_id,incident_id,boats_used,vehicles_used,pumps_used,equipment_used,fuel_consumed
5713f759-dd25-4ada-8d99-02f760972a15,62072740-05ea-4238-ac5b-c89ca61cd697,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
48a16008-8401-432e-9db5-d4401eed7597,64b404c9-de6f-4183-b921-0d795842d005,0,3,0,"[""Earthmovers""]",46.5
68c95972-e844-4c61-8c5d-667ab733ff91,50247b2f-cbc1-4a91-b9db-1e6e34dcfebb,0,1,2,"[""Life Jackets"", ""Ropes""]",26.5
b052a76a-ed31-4886-b898-8e23244dd122,6c242d26-bb8b-4ced-8b4f-646d5474b2db,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
2b61caa6-ac75-459b-b9cb-a0d21b41f93e,70993ffc-b491-4612-8b92-1994977ff295,0,2,0,"[""Chainsaws""]",31.0
6e625c48-a822-4f51-b547-e2151fd629a3,ef97f55c-b048-45ec-9aa9-c6faae4c2860,0,4,0,[],62.0
654ebd40-b63e-4a55-8e0c-c486d1b6e85f,3b47427b-2843-4175-aed8-7bb6fe9ea989,5,3,5,"[""Life Jackets"", ""Ropes""]",174.0
66986e60-c521-41ba-a9f7-cfb88e4e7b06,f8d9e055-3e10-4fd7-9315-e627e953367a,0,2,0,"[""Chainsaws""]",31.0
ac6d2630-78ce-4d39-bf13-852db21f9d58,5b309c5b-774d-49d7-b25f-370d1f69b93f,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
508ad8b9-2a14-4249-b5a0-393367f9a7d1,5417a565-4f9c-4df3-80d2-8cce8e56b39e,1,1,2,"[""Life Jackets"", ""Ropes""]",46.5
a93da9ad-2ccc-46ee-be5e-ece0a8ff4707,a3843e90-9e05-41f2-9eac-bd80a787530f,0,3,0,"[""Fire Hoses"", ""Breathing Apparatus""]",46.5
d0dc027d-05eb-4c9f-810f-df6f29c8b675,f3c86bcc-8ebe-4760-a4a8-79a1ccee3131,0,6,0,"[""Earthmovers""]",93.0
e1e19463-4ea9-4b1d-a04f-75ed7d16d270,346c91a0-9860-4148-9769-e3758fe5b367,0,1,0,[],15.5
7ad95db7-40ff-4496-8509-58f7dcd31043,3124f413-857b-4c4b-9a6b-e285bcc8dcbd,0,1,0,[],15.5
000d8247-3efb-4ff3-b01e-d2735f937dba,3db71a52-421e-47d3-a068-a40b836f30ae,0,5,0,"[""Chainsaws""]",77.5
38261c45-4562-4701-9d38-26fec55e9788,be418850-4672-403f-9528-7c3fdc7fcebe,1,1,1,"[""Life Jackets"", ""Ropes""]",41.0
f4a5f433-0afa-43e5-a5fd-fc7917be6c80,a7d74cbb-f2a7-49c3-bc27-cfc010d5a8b5,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
8c0b93eb-231a-4345-a0a0-3b30bf8f3309,8b412ca2-5d2c-4820-bb61-da97de71d1a6,1,1,0,"[""Life Jackets"", ""Ropes""]",35.5
e8ae212f-3bdb-482f-81d3-66d38a8a7512,fb71b2f4-fe49-4338-a264-af0f31fc99ef,3,5,7,"[""Life Jackets"", ""Ropes""]",176.0
e99a73ec-6df6-45cc-bf33-30469c7ea86c,97c5adf0-bdc4-4311-a2bd-88f1b1c93095,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
beb0a2ee-574a-4382-90bb-33635185656b,a8330a61-185b-45d0-8da2-e7c8e7e2015d,3,5,6,"[""Life Jackets"", ""Ropes""]",170.5
5ead2020-07ec-4d50-a9b8-9df82b11070e,b43097da-25fc-4fe2-98f2-234afdac6cb2,1,1,0,"[""Life Jackets"", ""Ropes""]",35.5
27112463-1900-4779-9650-25f194e07615,72862387-7b77-4c1a-87af-6327ca711831,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
4dabe6ca-91aa-4b91-b227-49d54ba52cd3,69c55810-1726-49c3-98be-c316cf1a2c79,0,6,0,"[""Fire Hoses"", ""Breathing Apparatus""]",93.0
1b065cf3-bc61-4989-8bf6-723edda6e826,9ab81210-b6ea-4cf2-a040-06a5bf8178cf,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
a2ad5adf-73ab-40e0-a841-d2e37d1fc0af,3906a248-492e-41a7-864a-ab85b96f965a,0,6,0,[],93.0
2a4cc686-96d5-46af-bb5d-2cba1ef295e4,2bf87d80-847f-4413-9f28-9229c61b31a9,0,2,0,"[""Chainsaws""]",31.0
6541ac36-190d-4da8-93a9-14fd374318ec,d576af36-a984-4704-9940-5e4cf0e356c1,0,2,0,"[""Chainsaws""]",31.0
4ab5d814-541c-40d1-b3ed-d15c94b73228,8bafeecd-47cd-4113-a2e6-01ebe5188165,0,2,0,"[""Chainsaws""]",31.0
f7a78798-10a8-4186-afb9-f6dd548a365e,0a3f5020-7641-4a6d-973e-560751c161d2,0,1,0,[],15.5
6fe1e519-e55f-46c6-b8a6-c3ebf5cd064d,bba1ebda-b671-453f-937b-147b784d3bae,0,1,0,"[""Life Jackets"", ""Ropes""]",15.5
6bbfc8f8-4cec-470a-b035-4ba2b7298e22,11a09bff-4932-4bca-8665-ced9aa1b1cdc,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
bab391e2-1bf3-4f75-9acc-6db669ebda9b,dfcbbb41-c8e1-43a6-8c94-40167632b0e8,0,1,0,[],15.5
e5b092d8-488b-4ffc-8f8d-9f964f776a29,e22fef4d-5e30-4089-8b9b-f028f56d2f88,0,2,0,"[""Chainsaws""]",31.0
3f002b02-5050-4bca-ad38-2bc665b0893b,45fdeb42-3c85-4391-b201-77f1140628c2,0,1,1,"[""Life Jackets"", ""Ropes""]",21.0
69380722-d724-4643-a4df-ecbfdb6ed8db,a5b6d09a-65be-45df-a304-fd82d4b07732,0,1,0,"[""Life Jackets"", ""Ropes""]",15.5
a10abec1-63b6-467b-931b-50d8a7c1f555,97afad92-0656-463f-8fbb-0188292bb8cd,0,3,0,"[""Earthmovers""]",46.5
b427d520-27c9-489d-960e-6f1d975ed1b4,c0785cc1-2ca2-45cf-9121-c14670876d2c,0,6,0,[],93.0
87974b1b-d3fa-4b36-995b-ccc38cda0fd0,34cfe37d-f061-40ad-aa64-c4add138cef4,0,2,0,"[""Chainsaws""]",31.0
2ec94d1d-c7b3-4ba7-9071-e8803c9da52d,f732d699-e3ea-40b6-94e9-ed6bccfef70a,0,6,0,"[""Chainsaws""]",93.0
56eb1b31-f12e-4e14-9276-f31044ee1cbd,692ffd35-66c7-48f0-a021-d81c49e93564,1,1,2,"[""Life Jackets"", ""Ropes""]",46.5
d3f6f495-5ee4-47ac-95cd-1bda29597d63,1cd7949e-c812-420d-b221-7d2f2a2a2c6d,0,6,0,"[""Safety Kits"", ""Gas Detectors""]",93.0
35c5b765-4cbc-4563-8c1d-6ef6de06c464,17c3da34-4283-4bf1-8a60-405449eaca79,0,1,0,[],15.5
c0733528-84e3-475b-b3cd-dfc91b8b7c7f,db64ac3d-649f-4640-b74f-0209cb916cca,0,4,0,[],62.0
131bc672-e628-4cd0-af1f-7a9bdb8f741f,af1e614f-cae8-495c-aee5-506b28700a26,0,8,0,"[""Earthmovers""]",124.0
49836cc0-cd72-458f-a1a0-5c7da9f7cda2,f1e4eb29-e669-498a-9eef-39017c9aa848,1,5,5,"[""Life Jackets"", ""Ropes""]",125.0
eb69db14-00b5-4666-8683-7204fcc14f3a,52a7e51c-35e3-41de-b992-33153ff1cb57,0,1,0,"[""Life Jackets"", ""Ropes""]",15.5
82fba58d-5726-4ec4-9b89-6e202e56d1e5,fe72c959-fccb-44d6-891b-62cbb2e8a054,0,3,0,[],46.5
185f505b-dbf2-4099-943d-caa532be5985,2e927ef8-9fc2-4c25-a0ea-8d102b235ee5,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
c01ee3e3-00fc-45b2-90f0-7ae85e82df0b,bfba360a-d303-4aef-8362-a443811225b1,1,1,0,"[""Life Jackets"", ""Ropes""]",35.5
dc47cedd-ce2e-4ff4-b40a-629e27a7414a,78b3b17a-d45f-4168-b00a-4b1bc4ca0713,2,3,8,"[""Life Jackets"", ""Ropes""]",130.5
c7eb7802-8cac-4ebd-a003-46414d125b1a,c35f00e5-41de-440c-8dd1-5717659120b0,0,5,0,"[""Fire Hoses"", ""Breathing Apparatus""]",77.5
f45f64ec-cb26-4bba-b792-ee559a4e2014,431c2247-78a9-4e0e-aef5-292c5252cefb,0,1,0,[],15.5
bfd31f35-791c-4ad3-afe5-51cca67a1d79,67bcf8f0-c3c5-4408-bf48-eb485c6e6cbf,1,1,2,"[""Life Jackets"", ""Ropes""]",46.5
b660c183-97e3-410c-94c8-03d88d32799e,59d4e8ea-b309-48ab-86d6-1600b71068e7,0,3,0,"[""Earthmovers""]",46.5
4cfa9713-5f62-409c-a944-504d44550bcb,7ca8de0a-339a-49bb-a30a-728df9fe4cc1,1,1,1,"[""Life Jackets"", ""Ropes""]",41.0
0131c282-0a68-497c-a89e-bf847dc6dbef,6e63934c-40bc-4600-9246-67a0d334c353,0,1,0,[],15.5
a258e9ce-d968-4ede-a025-73a28a4099c4,8dcaa628-e2c6-4c87-b00d-5e5d5183d0d7,4,5,2,"[""Life Jackets"", ""Ropes""]",168.5
915aa639-d59e-4c3a-b8ec-1682e8b31520,935044f9-fb0e-45c9-8283-f688df94db36,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
590b1c15-6c17-4f03-9d90-6eabeac2dab6,48585124-1c58-4d29-b870-f907e4c43f6b,0,3,0,"[""Fire Hoses"", ""Breathing Apparatus""]",46.5
a57d8ab8-c352-4ab6-a03f-dfa9cce26d47,cc4677ba-ff93-42ad-82b3-67a7999c2092,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
6b1668e7-1736-4e20-9a77-2843fe5dfe6f,e1d06f4d-1482-4415-aa9c-f2645e969727,0,3,0,"[""Earthmovers""]",46.5
cbeaf8ed-6c22-4c01-a32b-830a604069e8,706eb1e2-c4d5-4c8a-acf7-fae32b0888bb,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
d73425d0-4477-4968-9756-749931586c9e,edeaeb76-2f94-4f8e-b6b2-d0b8ab993515,1,1,2,"[""Life Jackets"", ""Ropes""]",46.5
9aa87cd7-7f1b-415b-adc9-da69a3719180,49f20a14-ac6d-4b6f-9711-3d7272642fb9,0,2,0,"[""Chainsaws""]",31.0
d00071ab-227d-49ce-a5e1-0c7a9f73fe6a,247791a6-a21c-4fd8-8609-b799f8855460,0,1,2,"[""Life Jackets"", ""Ropes""]",26.5
99974da0-8d9d-492c-92e8-87bb70af39ac,7beb9136-2b6c-44ef-a77c-540747256cb2,2,4,5,"[""Life Jackets"", ""Ropes""]",129.5
7d1ee0c5-2fa8-4eac-a414-9d29a0e2fc6b,2e2bbcf6-d94c-47ca-843a-3291b05afe04,0,1,1,"[""Life Jackets"", ""Ropes""]",21.0
46b5f1aa-1232-44a4-98a0-ebb00b9e04f2,5df3dc1f-3c8b-426a-a390-947b8186edb8,0,2,0,"[""Chainsaws""]",31.0
65de7acb-c002-4b4c-a8d5-c79c87c45f4f,565e18e8-ec02-4852-b9fd-32bcaf2d3875,1,1,0,"[""Life Jackets"", ""Ropes""]",35.5
895093ec-3498-482d-9420-0ba632d3c4b8,ed9f3e9d-f6b3-4b1e-9199-2c8b8cda6336,0,2,0,"[""Chainsaws""]",31.0
ea97dcce-3af3-46dd-858c-41690592c420,1fae26e8-74c6-4117-bd59-6c3c875d6510,0,2,0,"[""Chainsaws""]",31.0
0297bd34-6cf1-4a6c-a331-0f32cc553d89,ae70257e-5496-464d-8138-cc503650018f,0,2,0,"[""Chainsaws""]",31.0
c51fee52-d5d2-4f1e-9893-ac03bd20d172,2caed955-4529-45ad-b31c-250e775de00c,1,1,1,"[""Life Jackets"", ""Ropes""]",41.0
fa17e0e9-3ef8-4039-a8c6-e5eb4981adfe,b4715970-55ef-4dae-bcb2-ce674e7f3c43,0,3,0,"[""Earthmovers""]",46.5
ff541a05-57ef-43ca-8f64-92e25280a8ed,238eb931-d256-4e63-a536-b3492114fd27,1,3,5,"[""Life Jackets"", ""Ropes""]",94.0
66c48c45-a976-4db3-8c53-5ecce0a95d3f,26d80063-9ade-4625-bdd4-95c17c163c24,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
e0d88520-21dc-42b1-b99a-0ea09929f913,97ba9c10-c7db-4fad-8e8f-f65e191d156a,0,3,0,"[""Fire Hoses"", ""Breathing Apparatus""]",46.5
424232af-1079-41d4-94c7-4335cb5c1ed7,08f4fe36-96cb-4daf-a9d0-2b32138071b6,0,1,0,[],15.5
9d1d2e9c-e94b-46b4-8402-167dc687ee47,c3eda6a7-570e-402e-953d-ab9bfba4d595,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
fcf62647-6cba-44d0-b314-826e5f9e75af,5346886a-7570-4b71-b922-00536ec2e108,0,8,0,"[""Fire Hoses"", ""Breathing Apparatus""]",124.0
261da19c-e0b1-438d-9c1a-41e4d988d92c,b750ea11-4c72-437d-a928-fbf17b73ee78,1,5,3,"[""Life Jackets"", ""Ropes""]",114.0
69595c65-136d-4053-a964-f41c225cb089,24a35025-0770-4cb2-99eb-8505003e779e,0,1,0,[],15.5
737c89cb-9dec-4f6e-987e-21f7bb65345f,082e52b7-0868-4ef9-9195-bd61f3890eef,0,1,0,[],15.5
23da8cd8-04c0-4d12-9a39-014a7928bae9,3540235e-9633-4e7a-af34-99a7b654a04c,0,1,1,"[""Life Jackets"", ""Ropes""]",21.0
9b3b6740-65f5-4dc8-bc7d-bc729d8c1cc2,34c8f5a0-a12f-48f6-9d6b-5d15582f0a39,0,5,0,"[""Chainsaws""]",77.5
2cc44dfa-d0b3-42ae-9bc6-ad36ff308588,8136c1a5-1d58-455c-8eab-367e834e07d8,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
9bf09a00-29a7-457d-a8aa-41ac9320a204,eec9c6ba-8fde-4967-b28a-a3332fd71735,0,4,0,"[""Chainsaws""]",62.0
59913c20-1379-44b2-9612-8eb79069768e,785368ab-c73b-4c28-a8f8-0695bfaf6a6b,0,3,0,"[""Earthmovers""]",46.5
4f553d70-874d-428c-86be-08cac20a9146,22610be6-66af-4a74-b569-1e79ee631a7a,0,1,0,"[""Life Jackets"", ""Ropes""]",15.5
6c5336b9-810e-4525-9bcd-830afee92815,30596eac-7f3b-4151-b073-509446c63eca,0,1,0,"[""Life Jackets"", ""Ropes""]",15.5
41988a2e-5f27-4682-9e87-8e0166ff7074,e456ac49-df18-45de-9973-1eca7e882160,0,6,0,[],93.0
ca1690ef-1536-4b98-89db-b9c134366c88,80989c36-eed2-4dad-8a9c-5fb79af1dc5e,0,1,2,"[""Life Jackets"", ""Ropes""]",26.5
a7a8ae0b-e5ad-4a86-b15f-4d2638356c91,800339df-ea92-4884-a3f1-510a916f0262,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
3f75b153-454a-4711-a086-04e332474a95,09f272af-3f36-4f58-a0e0-5ed069e1d10a,0,5,0,"[""Chainsaws""]",77.5
96e88827-2da1-4895-ac65-3099bd25e06e,19ac1e00-ef15-4945-9246-41f144540e62,0,3,0,"[""Earthmovers""]",46.5
3590aff9-f73c-4353-9a06-6524f9289b82,7e81aadd-be8a-485a-ab9f-55bbab5bf45c,1,1,0,"[""Life Jackets"", ""Ropes""]",35.5
766ecd44-46f4-4e7d-afb4-1624986c1464,77453ea7-8fa8-4992-a3fb-5276bb7993b4,0,7,0,"[""Chainsaws""]",108.5
50fe4577-46d5-48d4-978a-50fa43366e00,914e0f7a-995d-4ecf-ac89-6b8a1561fbdd,0,1,0,"[""Safety Kits"", ""Gas Detectors""]",15.5
e632875e-7c6b-4935-ad3a-07f995b185f3,54bfd609-c4a3-45c0-a5a8-251cc4dbd8c3,0,7,0,"[""Chainsaws""]",108.5
f62d68cf-e3ec-4480-aa9d-29f99fd4d015,837705e1-4de0-4ca0-a206-eb83e5b996ef,0,6,0,"[""Fire Hoses"", ""Breathing Apparatus""]",93.0
dd444979-71f1-4d48-885d-2b0f5929829a,699c01dc-2df8-4841-be6e-e4d5f4d0ce88,0,1,0,"[""Life Jackets"", ""Ropes""]",15.5
f1e2a8cd-8734-484b-8cc3-37e9c6c7019b,e8c76c59-45eb-456e-ba59-5d2f3e31a0a8,0,2,0,"[""Chainsaws""]",31.0
f893e2dc-1548-4829-827a-9816b402ee0d,a105eb89-38b7-4d72-96f4-cd536abf4889,0,1,0,[],15.5
e3232bb4-eb62-4bd6-a392-c73bb073a378,be88baca-5f69-4b70-9215-6b537c39c6a4,1,1,0,"[""Life Jackets"", ""Ropes""]",35.5
d874548a-2c70-4479-bfde-3e22b0fa5bfc,f838c118-7461-49e0-9ac7-28443c675aee,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
e4b2d4a1-0999-43c1-b584-652558810ecd,2c308d63-4843-470d-b9c9-cbde9faccc8b,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
dc62c9c7-75e2-4a1d-bf50-a6466b59d685,314de5b4-ee74-4126-978e-6706e05d02e8,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
0139520b-d48e-4c98-bb6d-ef7f53421681,7315ac49-0664-4576-85b7-06a51a207a88,0,2,0,"[""Chainsaws""]",31.0
374e8d16-8cda-4ff4-a564-eaa703e93e4b,d5afabf1-f752-4a83-a0fb-9545593c0f4e,5,4,10,"[""Life Jackets"", ""Ropes""]",217.0
e9badb94-61f3-4a50-92fc-ca923775dcc9,ebf5325e-33d2-40fb-a2b7-93e8a13f1d92,0,2,0,"[""Chainsaws""]",31.0
1235e3fb-132d-4764-b597-8764d63037f3,0beb133f-3c91-473e-b734-7e8e20ac58cb,1,1,1,"[""Life Jackets"", ""Ropes""]",41.0
2524e798-a1c3-4cd4-9b4f-68c0828c5668,7428cb2a-2dcf-4ed1-9542-e059240c7fef,0,6,0,[],93.0
cacb31bc-81b4-4c87-9c55-ad94e407ce92,3da56657-eda0-4b98-a9a5-3c9f9a52c950,0,2,0,"[""Chainsaws""]",31.0
0c3f45a0-2d39-4e1d-8b2c-37c3a286c78b,f92a87bc-24d3-49a3-887c-d8535c99d191,0,7,0,"[""Fire Hoses"", ""Breathing Apparatus""]",108.5
13cf96a3-b911-4c49-bff8-4ee597dc0799,241d9ef0-544e-4977-8964-050d95592efa,0,1,2,"[""Life Jackets"", ""Ropes""]",26.5
9c3df86f-a64e-45dd-9c4c-53ec71a96351,1857b040-69be-4694-814b-ce6a65abf4ec,0,1,0,"[""Safety Kits"", ""Gas Detectors""]",15.5
5bce5057-212d-472a-b4ea-fb02c2d01f14,7bb37f23-79f5-43cb-8acc-4913a265c2ff,0,2,0,"[""Chainsaws""]",31.0
32000396-78d5-426f-851f-8ad418755ec6,417360aa-1833-4f91-8ba4-c03b306789e5,0,5,0,"[""Safety Kits"", ""Gas Detectors""]",77.5
121da382-5794-4418-a70a-8373ab51e558,d61b2be4-011b-49b9-8313-80631d7bb654,0,3,0,"[""Earthmovers""]",46.5
f55afff7-2d0f-4d4c-abb5-324d77022e03,5d4d66e5-401c-4bca-b070-6345c2d1c8f5,0,1,0,[],15.5
2e5b249d-48eb-4130-8e85-e52a2955d959,f8cb8bfe-852f-42dd-914a-6f24274d19d5,0,2,0,"[""Chainsaws""]",31.0
c33a1040-f322-486c-9b97-ecb77abbc9b4,02cc0616-2d68-42a5-a935-8f0240aec55e,0,1,0,"[""Life Jackets"", ""Ropes""]",15.5
e6062cf2-9c4e-45c7-95fa-d75e1f4e1317,57459efb-4bf9-4bb8-8b92-ffbf5550d639,0,1,0,[],15.5
8cb7a85c-b680-45b1-aa3c-d45d813f4cf8,1b0e80f0-b674-4a8e-8d44-c6d5400ab1e8,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
8ec54e9f-5295-48b0-8bc0-ddb4b49c9271,689e3f3e-5086-40c7-a5bc-24b23d3e8c8e,0,1,0,[],15.5
38224e53-bbce-4c42-af50-bc4d0e2cdea3,f3c6dabb-6683-418f-899e-7025ad93c28d,0,1,0,[],15.5
2cf1695f-4282-4904-bd43-e57bb90e55a5,17513dfe-d8cb-4ab3-a9dc-dc44d1678f71,5,4,10,"[""Life Jackets"", ""Ropes""]",217.0
9b3f082e-ee38-4a71-839a-45ae18d26001,668cf1a6-ed9b-4969-b313-dcc607a6d90f,0,1,0,"[""Safety Kits"", ""Gas Detectors""]",15.5
d6713466-be07-4a10-ad72-1b063db5540b,4a34cf91-f9d7-4a3e-852f-bccd4429186c,0,3,0,"[""Earthmovers""]",46.5
93109cb4-c244-46a9-adc4-44088de948ff,4cc11d31-9837-4605-941c-9e1f4dfd642d,1,1,2,"[""Life Jackets"", ""Ropes""]",46.5
d9e6886c-a82f-4514-a4d6-a7a9b8b5260b,26a6ee7a-fc70-4492-a019-3e0bee4479b2,0,4,0,"[""Safety Kits"", ""Gas Detectors""]",62.0
b0c76395-bda8-452e-bcc7-e716b0879693,e3b4923c-9a69-4d47-9f2a-cef55f81b2ae,0,2,0,"[""Chainsaws""]",31.0
e4c121e5-df1d-4fa5-8cf8-f32a6470b66a,eeb1c493-75f8-46b2-971f-f4669822f885,0,5,0,"[""Fire Hoses"", ""Breathing Apparatus""]",77.5
b59be3da-30a6-4f88-9784-14c4bf75951c,655a3f3d-4536-4552-b29c-384ddd088d65,0,2,0,"[""Chainsaws""]",31.0
54fee1b7-c0e2-4b5e-9382-f00af4bc26b2,d7bae740-4d96-4a42-b31b-91697b84bac2,0,1,2,"[""Life Jackets"", ""Ropes""]",26.5
b93b76c9-8510-4e02-a460-b050a4f4cde4,da07f356-600b-4bd5-a00e-63f33f6015a1,0,3,0,"[""Earthmovers""]",46.5
52bdd09e-3a6f-4ce2-876c-e6ce953ac532,22abd9df-a56d-4fae-b396-94a953919baf,0,3,0,"[""Earthmovers""]",46.5
fc03e915-29c2-4614-b60d-68540e9e500e,7ef7c106-d5b7-40cf-ac30-77d0d31bbd62,0,1,0,"[""Life Jackets"", ""Ropes""]",15.5
6bf48038-e2be-4fac-8a9d-6a7f3ba20701,79b48270-84d7-47b6-b450-2b86fff6e8ea,1,1,1,"[""Life Jackets"", ""Ropes""]",41.0
b631082d-98f9-4694-9a87-b53bdcd3c2b3,e8260f97-ebb8-47bf-94de-dfe1850649cf,2,4,8,"[""Life Jackets"", ""Ropes""]",146.0
61fd9421-bfac-4bf3-9c22-555296d5eb0c,879c9e46-c964-4eac-80c2-c10cda639994,0,1,0,[],15.5
ae6b1a4a-5ef7-4ddc-8063-1686e215c2fa,91c44d05-a5c4-4593-b86e-ca2697887d4d,0,5,0,[],77.5
84fca9ac-4659-485b-bba4-5340c689b58a,3203f55e-2854-44b4-b44d-c050bd2ae541,0,1,0,"[""Safety Kits"", ""Gas Detectors""]",15.5
4c572faa-4adb-4a04-8fe9-65f0f60c43e2,02b6719e-91d5-489a-8404-8550821958a6,1,1,0,"[""Life Jackets"", ""Ropes""]",35.5
5cb96d3e-bd32-4c8a-b8b9-3fef3ab6bb85,a6b62d22-5b9f-4026-92e7-419c4e752b28,0,2,0,"[""Chainsaws""]",31.0
cbebdf93-9268-49e2-9e9c-97cb29cebc53,95de0abb-09e6-4ec7-991e-0039e6a9625a,0,1,0,"[""Fire Hoses"", ""Breathing Apparatus""]",15.5
8693fe0b-7a7a-453f-9faf-5d17ced79061,7711b1de-027f-48d2-87df-db0209b876f4,0,3,0,"[""Earthmovers""]",46.5
3999fd14-d1d9-4c1a-911a-5040af8bac24,d60ff3df-7c90-4c7e-aac5-1797e4b1319c,0,3,0,[],46.5
51380343-340f-4d9f-8639-dd58cd86b492,b084cb43-b6b5-4f8f-9005-a2d3f713c287,2,3,2,"[""Life Jackets"", ""Ropes""]",97.5
660e3321-0e4e-4c30-a4e3-8b182ef92d9b,a852eeb0-84aa-40e3-be59-61e5dfa3b4dd,3,6,5,"[""Life Jackets"", ""Ropes""]",180.5
352fa243-5def-470f-ab46-aefb31fdc507,16995390-bd14-47a9-b632-04be45963bc5,0,1,0,[],15.5
425c6fae-6ba4-412d-955e-0d299a36d3bf,bdec4649-972f-4288-869b-17a5286f29ea,0,5,0,"[""Chainsaws""]",77.5
23dc3778-a04e-431a-93b2-52a22e71852a,e0845a36-e44d-4346-a6f8-a7bd62400f0c,0,1,0,[],15.5
b0274921-ec73-4275-aae9-47a25dc866d0,7ccd1f79-c065-402e-9479-8c30844a1d94,0,1,0,"[""Life Jackets"", ""Ropes""]",15.5
222ca6f0-ab68-47c0-90db-fcd1ba6d37a1,7255ff0b-6ffd-4ead-984c-fa22ebdf52ef,0,3,0,"[""Earthmovers""]",46.5
105c2787-c7ec-48ec-a01c-1bd34cbadbb4,bd2aa6b0-74eb-41d1-8233-4a2bbe1957c3,5,6,3,"[""Life Jackets"", ""Ropes""]",209.5
6bb88ca2-0b65-40bc-af42-ffa7f33f04b0,404ff8c5-fff3-4a04-8ed3-afa9beaa11df,0,8,0,"[""Fire Hoses"", ""Breathing Apparatus""]",124.0
62c10eed-55f4-4ec1-a2bf-df7bf7f25d01,a0342fec-39cf-40c7-b9ed-12524f6ef8a3,0,6,0,[],93.0
5566ed22-c33c-49e1-9026-87f790bafdd8,531a3e9f-bcd4-4042-892b-44cf8d302c81,0,2,0,"[""Chainsaws""]",31.0
9e0719a8-c169-4ddd-b357-89ac1e05582c,c0c5f31f-8027-499c-aa4b-80afe65249e9,0,1,0,[],15.5
c0c992a4-7ec0-4adf-99cb-1403a71d2774,18898ecf-4f0b-409e-9215-11f31e6c85fa,0,3,0,"[""Earthmovers""]",46.5
18eddfbb-6790-477e-8305-cbcf0fafc1c6,ab74ba71-112c-4b20-992d-a10f40b81f8c,0,2,0,"[""Fire Hoses"", ""Breathing Apparatus""]",31.0
ecdd2644-7391-4d34-abb2-966f351bb468,c2d73627-324e-40ae-88f4-446875b420bb,1,1,2,"[""Life Jackets"", ""Ropes""]",46.5
9c5353b0-8477-4228-8e4f-e093308cc85f,9f5479c6-0e71-4323-b8c2-fc68ad31aa14,0,3,0,[],46.5
948436f5-e35f-4366-bdd7-16994ca63032,80792f30-d7aa-4ec3-bbde-7737e416b7b2,0,2,0,"[""Chainsaws""]",31.0
e5d26bd9-44d5-4d4a-beb9-ed5fea3a47ec,131500ad-a666-4258-86f7-a032a1f947e5,0,3,0,[],46.5
4246c906-94a9-4257-a844-12ec0e0fd1a8,0be23b14-8b08-4440-ac39-7aa1ab011650,0,1,0,[],15.5
19bb88fa-4a87-4a78-bc67-078d296ec7e6,5fc2779b-47a9-450b-8a6d-b732da84f083,0,2,0,"[""Chainsaws""]",31.0
8759dca5-c9d7-4426-a172-26619cb584b0,4c58eb8e-61df-46c7-84c3-91a35f898a98,0,3,0,"[""Fire Hoses"", ""Breathing Apparatus""]",46.5
1683947d-e054-4009-811f-6c37b00d9565,2de85cfd-fc09-4f3b-9238-0f24d641d1bc,0,2,0,"[""Chainsaws""]",31.0
bdeb96fb-3ea1-412a-b39f-7b7ff6fff3e8,6b06366d-384d-465e-97e7-b3b920aad317,0,3,0,"[""Earthmovers""]",46.5
fae71abd-9e73-486a-a681-12e162a49324,ff1c7edf-8e2f-4ece-879a-3e38113a8df7,0,2,0,"[""Chainsaws""]",31.0
d06f5a35-7d68-466c-9750-1b4e1a3b55ce,ced0cb1a-9fdd-4b0a-b5ad-504a31b1877b,1,1,1,"[""Life Jackets"", ""Ropes""]",41.0
71007992-7f0e-486c-974e-c94b4b486f78,5e44e09e-995f-4850-a0bc-cbfe9586cf9f,1,1,1,"[""Life Jackets"", ""Ropes""]",41.0
